-3,68,14
-3,68,15
-3,68,16
-3,68,17
-3,68,18
-3,68,19
-3,68,20
-2,68,14
-1,68,14
0,68,14
0,68,15
1,68,14
1,68,15
1,68,16
1,68,17
1,68,18
1,68,19
1,68,20
-3,69,14
-3,69,15
-3,69,16
-3,69,18
-3,69,19
-3,69,20
-2,69,14
-1,69,14
0,69,14
1,69,14
1,69,15
1,69,16
1,69,18
1,69,19
1,69,20
-2,70,14
-1,70,14
0,70,14
-2,71,18
-1,71,14
0,71,18
-3,68,21
-2,68,16
-2,68,17
-2,68,18
-2,68,19
-2,68,20
-2,68,21
-1,68,16
-1,68,17
-1,68,19
-1,68,20
-1,68,21
0,68,16
0,68,17
0,68,18
0,68,19
0,68,20
0,68,21
1,68,21
-3,69,17
-3,69,21
-2,69,15
-2,69,16
-2,69,17
-2,69,18
-2,69,19
-2,69,20
-2,69,21
-1,69,15
-1,69,16
-1,69,17
-1,69,19
-1,69,20
-1,69,21
0,69,16
0,69,17
0,69,18
0,69,19
0,69,20
0,69,21
1,69,17
-3,70,14
-3,70,15
-3,70,16
-3,70,17
-3,70,18
-3,70,19
-3,70,20
-3,70,21
-2,70,15
-2,70,16
-2,70,17
-2,70,18
-2,70,19
-2,70,20
-1,70,15
-1,70,16
-1,70,17
-1,70,18
-1,70,19
-1,70,20
0,70,15
0,70,16
0,70,17
0,70,18
0,70,19
0,70,20
1,70,14
1,70,15
1,70,16
1,70,17
1,70,18
1,70,19
1,70,20
1,70,21
-3,71,14
-3,71,15
-3,71,16
-3,71,17
-3,71,18
-3,71,19
-3,71,20
-3,71,21
-2,71,14
-2,71,15
-2,71,16
-2,71,17
-2,71,19
-2,71,20
-2,71,21
-1,71,17
-1,71,18
-1,71,19
-1,71,20
0,71,14
0,71,15
0,71,16
0,71,17
0,71,19
0,71,20
0,71,21
1,71,14
1,71,15
1,71,16
1,71,17
1,71,18
1,71,19
1,71,20
1,71,21
-3,72,14
-3,72,15
-3,72,16
-3,72,17
-3,72,18
-3,72,19
-3,72,20
-3,72,21
-2,72,14
-2,72,15
-2,72,16
-2,72,17
-2,72,18
-2,72,19
-2,72,20
-2,72,21
-1,72,14
-1,72,15
-1,72,16
-1,72,17
-1,72,18
-1,72,19
-1,72,20
-1,72,21
0,72,14
0,72,15
0,72,16
0,72,17
0,72,18
0,72,19
0,72,20
0,72,21
1,72,14
1,72,15
1,72,16
1,72,17
1,72,18
1,72,19
1,72,20
1,72,21
-3,73,14
-3,73,15
-3,73,16
-3,73,17
-3,73,18
-3,73,19
-3,73,20
-3,73,21
-2,73,14
-2,73,15
-2,73,16
-2,73,17
-2,73,18
-2,73,19
-2,73,20
-2,73,21
-1,73,14
-1,73,15
-1,73,16
-1,73,17
-1,73,18
-1,73,19
-1,73,20
-1,73,21
0,73,14
0,73,15
0,73,16
0,73,17
0,73,18
0,73,19
0,73,20
0,73,21
1,73,14
1,73,15
1,73,16
1,73,17
1,73,18
1,73,19
1,73,20
1,73,21
-2,68,15
-1,68,15
-1,68,18
-1,69,18
0,69,15
1,69,21
-2,70,21
-1,70,21
0,70,21
-1,71,15
-1,71,16
-1,71,21
