-99,67,-50
-99,67,-49
-99,67,-48
-99,67,-47
-99,67,-46
-99,67,-45
-99,67,-44
-99,67,-43
-98,67,-51
-98,67,-50
-98,67,-49
-98,67,-48
-98,67,-47
-98,67,-46
-98,67,-45
-98,67,-44
-98,67,-43
-97,67,-51
-97,67,-50
-97,67,-49
-97,67,-48
-97,67,-47
-97,67,-46
-97,67,-45
-97,67,-44
-97,67,-43
-96,67,-51
-96,67,-50
-96,67,-49
-96,67,-48
-96,67,-47
-96,67,-46
-96,67,-45
-96,67,-44
-96,67,-43
-95,67,-51
-95,67,-50
-95,67,-49
-95,67,-48
-95,67,-47
-95,67,-46
-95,67,-45
-95,67,-44
-95,67,-43
-94,67,-51
-94,67,-50
-94,67,-49
-94,67,-48
-94,67,-47
-94,67,-46
-94,67,-45
-94,67,-44
-94,67,-43
-98,68,-50
-98,68,-49
-98,68,-48
-98,68,-47
-98,68,-46
-98,68,-45
-98,68,-44
-97,68,-50
-96,68,-50
-95,68,-50
-95,68,-49
-94,68,-50
-94,68,-49
-94,68,-48
-94,68,-47
-94,68,-46
-94,68,-45
-94,68,-44
-98,69,-50
-98,69,-49
-98,69,-48
-98,69,-46
-98,69,-45
-98,69,-44
-97,69,-50
-96,69,-50
-95,69,-50
-94,69,-50
-94,69,-49
-94,69,-48
-94,69,-46
-94,69,-45
-94,69,-44
-97,70,-50
-96,70,-50
-95,70,-50
-97,71,-46
-96,71,-50
-95,71,-46
-99,68,-51
-99,68,-50
-99,68,-49
-99,68,-48
-99,68,-47
-99,68,-46
-99,68,-45
-99,68,-44
-99,68,-43
-98,68,-51
-98,68,-43
-97,68,-51
-97,68,-48
-97,68,-47
-97,68,-46
-97,68,-45
-97,68,-44
-97,68,-43
-96,68,-51
-96,68,-48
-96,68,-47
-96,68,-45
-96,68,-44
-96,68,-43
-95,68,-51
-95,68,-48
-95,68,-47
-95,68,-46
-95,68,-45
-95,68,-44
-95,68,-43
-94,68,-51
-94,68,-43
-99,69,-51
-99,69,-50
-99,69,-49
-99,69,-48
-99,69,-47
-99,69,-46
-99,69,-45
-99,69,-44
-99,69,-43
-98,69,-51
-98,69,-47
-98,69,-43
-97,69,-51
-97,69,-49
-97,69,-48
-97,69,-47
-97,69,-46
-97,69,-45
-97,69,-44
-97,69,-43
-96,69,-51
-96,69,-49
-96,69,-48
-96,69,-47
-96,69,-45
-96,69,-44
-96,69,-43
-95,69,-51
-95,69,-48
-95,69,-47
-95,69,-46
-95,69,-45
-95,69,-44
-95,69,-43
-94,69,-51
-94,69,-47
-99,70,-51
-99,70,-50
-99,70,-49
-99,70,-48
-99,70,-47
-99,70,-46
-99,70,-45
-99,70,-44
-99,70,-43
-98,70,-51
-98,70,-50
-98,70,-49
-98,70,-48
-98,70,-47
-98,70,-46
-98,70,-45
-98,70,-44
-98,70,-43
-97,70,-51
-97,70,-49
-97,70,-48
-97,70,-47
-97,70,-46
-97,70,-45
-97,70,-44
-96,70,-51
-96,70,-49
-96,70,-48
-96,70,-47
-96,70,-46
-96,70,-45
-96,70,-44
-95,70,-51
-95,70,-49
-95,70,-48
-95,70,-47
-95,70,-46
-95,70,-45
-95,70,-44
-94,70,-51
-94,70,-50
-94,70,-49
-94,70,-48
-94,70,-47
-94,70,-46
-94,70,-45
-94,70,-44
-94,70,-43
-99,71,-51
-99,71,-50
-99,71,-49
-99,71,-48
-99,71,-47
-99,71,-46
-99,71,-45
-99,71,-44
-99,71,-43
-98,71,-51
-98,71,-50
-98,71,-49
-98,71,-48
-98,71,-47
-98,71,-46
-98,71,-45
-98,71,-44
-98,71,-43
-97,71,-51
-97,71,-50
-97,71,-49
-97,71,-48
-97,71,-47
-97,71,-45
-97,71,-44
-97,71,-43
-96,71,-51
-96,71,-47
-96,71,-46
-96,71,-45
-96,71,-44
-95,71,-51
-95,71,-50
-95,71,-49
-95,71,-48
-95,71,-47
-95,71,-45
-95,71,-44
-95,71,-43
-94,71,-51
-94,71,-50
-94,71,-49
-94,71,-48
-94,71,-47
-94,71,-46
-94,71,-45
-94,71,-44
-94,71,-43
-99,72,-51
-99,72,-50
-99,72,-49
-99,72,-48
-99,72,-47
-99,72,-46
-99,72,-45
-99,72,-44
-99,72,-43
-98,72,-51
-98,72,-50
-98,72,-49
-98,72,-48
-98,72,-47
-98,72,-46
-98,72,-45
-98,72,-44
-98,72,-43
-97,72,-51
-97,72,-50
-97,72,-49
-97,72,-48
-97,72,-47
-97,72,-46
-97,72,-45
-97,72,-44
-97,72,-43
-96,72,-51
-96,72,-50
-96,72,-49
-96,72,-48
-96,72,-47
-96,72,-46
-96,72,-45
-96,72,-44
-96,72,-43
-95,72,-51
-95,72,-50
-95,72,-49
-95,72,-48
-95,72,-47
-95,72,-46
-95,72,-45
-95,72,-44
-95,72,-43
-94,72,-51
-94,72,-50
-94,72,-49
-94,72,-48
-94,72,-47
-94,72,-46
-94,72,-45
-94,72,-44
-94,72,-43
-99,73,-51
-99,73,-50
-99,73,-49
-99,73,-48
-99,73,-47
-99,73,-46
-99,73,-45
-99,73,-44
-99,73,-43
-98,73,-51
-98,73,-50
-98,73,-49
-98,73,-48
-98,73,-47
-98,73,-46
-98,73,-45
-98,73,-44
-98,73,-43
-97,73,-51
-97,73,-50
-97,73,-49
-97,73,-48
-97,73,-47
-97,73,-46
-97,73,-45
-97,73,-44
-97,73,-43
-96,73,-51
-96,73,-50
-96,73,-49
-96,73,-48
-96,73,-47
-96,73,-46
-96,73,-45
-96,73,-44
-96,73,-43
-95,73,-51
-95,73,-50
-95,73,-49
-95,73,-48
-95,73,-47
-95,73,-46
-95,73,-45
-95,73,-44
-95,73,-43
-94,73,-51
-94,73,-50
-94,73,-49
-94,73,-48
-94,73,-47
-94,73,-46
-94,73,-45
-94,73,-44
-94,73,-43
-97,68,-49
-96,68,-49
-96,68,-46
-96,69,-46
-95,69,-49
-94,69,-43
-97,70,-43
-96,70,-43
-95,70,-43
-96,71,-49
-96,71,-48
-96,71,-43
