-3,68,-2
-3,68,-1
-3,68,0
-3,68,1
-3,68,2
-3,68,3
-3,68,4
-3,68,5
-2,68,-3
-2,68,-2
-2,68,-1
-2,68,0
-2,68,1
-2,68,2
-2,68,3
-2,68,4
-2,68,5
-1,68,-3
-1,68,-2
-1,68,-1
-1,68,0
-1,68,1
-1,68,2
-1,68,3
-1,68,4
-1,68,5
0,68,-3
0,68,-2
0,68,-1
0,68,0
0,68,1
0,68,2
0,68,3
0,68,4
0,68,5
1,68,-3
1,68,-2
1,68,-1
1,68,0
1,68,1
1,68,2
1,68,3
1,68,4
1,68,5
2,68,-3
2,68,-2
2,68,-1
2,68,0
2,68,1
2,68,2
2,68,3
2,68,4
2,68,5
-2,69,-2
-2,69,-1
-2,69,0
-2,69,1
-2,69,2
-2,69,3
-2,69,4
-1,69,-2
0,69,-2
1,69,-2
1,69,-1
2,69,-2
2,69,-1
2,69,0
2,69,1
2,69,2
2,69,3
2,69,4
-2,70,-2
-2,70,-1
-2,70,0
-2,70,2
-2,70,3
-2,70,4
-1,70,-2
0,70,-2
1,70,-2
2,70,-2
2,70,-1
2,70,0
2,70,2
2,70,3
2,70,4
-1,71,-2
0,71,-2
1,71,-2
-1,72,2
0,72,-2
1,72,2
-3,69,-3
-3,69,-2
-3,69,-1
-3,69,0
-3,69,1
-3,69,2
-3,69,3
-3,69,4
-3,69,5
-2,69,-3
-2,69,5
-1,69,-3
-1,69,0
-1,69,1
-1,69,2
-1,69,3
-1,69,4
-1,69,5
0,69,-3
0,69,0
0,69,1
0,69,3
0,69,4
0,69,5
1,69,-3
1,69,0
1,69,1
1,69,2
1,69,3
1,69,4
1,69,5
2,69,-3
2,69,5
-3,70,-3
-3,70,-2
-3,70,-1
-3,70,0
-3,70,1
-3,70,2
-3,70,3
-3,70,4
-3,70,5
-2,70,-3
-2,70,1
-2,70,5
-1,70,-3
-1,70,-1
-1,70,0
-1,70,1
-1,70,2
-1,70,3
-1,70,4
-1,70,5
0,70,-3
0,70,-1
0,70,0
0,70,1
0,70,3
0,70,4
0,70,5
1,70,-3
1,70,0
1,70,1
1,70,2
1,70,3
1,70,4
1,70,5
2,70,-3
2,70,1
-3,71,-3
-3,71,-2
-3,71,-1
-3,71,0
-3,71,1
-3,71,2
-3,71,3
-3,71,4
-3,71,5
-2,71,-3
-2,71,-2
-2,71,-1
-2,71,0
-2,71,1
-2,71,2
-2,71,3
-2,71,4
-2,71,5
-1,71,-3
-1,71,-1
-1,71,0
-1,71,1
-1,71,2
-1,71,3
-1,71,4
0,71,-3
0,71,-1
0,71,0
0,71,1
0,71,2
0,71,3
0,71,4
1,71,-3
1,71,-1
1,71,0
1,71,1
1,71,2
1,71,3
1,71,4
2,71,-3
2,71,-2
2,71,-1
2,71,0
2,71,1
2,71,2
2,71,3
2,71,4
2,71,5
-3,72,-3
-3,72,-2
-3,72,-1
-3,72,0
-3,72,1
-3,72,2
-3,72,3
-3,72,4
-3,72,5
-2,72,-3
-2,72,-2
-2,72,-1
-2,72,0
-2,72,1
-2,72,2
-2,72,3
-2,72,4
-2,72,5
-1,72,-3
-1,72,-2
-1,72,-1
-1,72,0
-1,72,1
-1,72,3
-1,72,4
-1,72,5
0,72,-3
0,72,1
0,72,2
0,72,3
0,72,4
1,72,-3
1,72,-2
1,72,-1
1,72,0
1,72,1
1,72,3
1,72,4
1,72,5
2,72,-3
2,72,-2
2,72,-1
2,72,0
2,72,1
2,72,2
2,72,3
2,72,4
2,72,5
-3,73,-3
-3,73,-2
-3,73,-1
-3,73,0
-3,73,1
-3,73,2
-3,73,3
-3,73,4
-3,73,5
-2,73,-3
-2,73,-2
-2,73,-1
-2,73,0
-2,73,1
-2,73,2
-2,73,3
-2,73,4
-2,73,5
-1,73,-3
-1,73,-2
-1,73,-1
-1,73,0
-1,73,1
-1,73,2
-1,73,3
-1,73,4
-1,73,5
0,73,-3
0,73,-2
0,73,-1
0,73,0
0,73,1
0,73,2
0,73,3
0,73,4
0,73,5
1,73,-3
1,73,-2
1,73,-1
1,73,0
1,73,1
1,73,2
1,73,3
1,73,4
1,73,5
2,73,-3
2,73,-2
2,73,-1
2,73,0
2,73,1
2,73,2
2,73,3
2,73,4
2,73,5
-3,74,-3
-3,74,-2
-3,74,-1
-3,74,0
-3,74,1
-3,74,2
-3,74,3
-3,74,4
-3,74,5
-2,74,-3
-2,74,-2
-2,74,-1
-2,74,0
-2,74,1
-2,74,2
-2,74,3
-2,74,4
-2,74,5
-1,74,-3
-1,74,-2
-1,74,-1
-1,74,0
-1,74,1
-1,74,2
-1,74,3
-1,74,4
-1,74,5
0,74,-3
0,74,-2
0,74,-1
0,74,0
0,74,1
0,74,2
0,74,3
0,74,4
0,74,5
1,74,-3
1,74,-2
1,74,-1
1,74,0
1,74,1
1,74,2
1,74,3
1,74,4
1,74,5
2,74,-3
2,74,-2
2,74,-1
2,74,0
2,74,1
2,74,2
2,74,3
2,74,4
2,74,5
-1,69,-1
0,69,-1
0,69,2
0,70,2
1,70,-1
2,70,5
-1,71,5
0,71,5
1,71,5
0,72,-1
0,72,0
0,72,5
