-3,63,-34
-3,63,-33
-3,63,-32
-3,63,-31
-3,63,-30
-3,63,-29
-3,63,-28
-3,63,-27
-2,63,-35
-2,63,-34
-2,63,-33
-2,63,-32
-2,63,-31
-2,63,-30
-2,63,-29
-2,63,-28
-2,63,-27
-1,63,-35
-1,63,-34
-1,63,-33
-1,63,-32
-1,63,-31
-1,63,-30
-1,63,-29
-1,63,-28
-1,63,-27
0,63,-35
0,63,-34
0,63,-33
0,63,-32
0,63,-31
0,63,-30
0,63,-29
0,63,-28
0,63,-27
1,63,-35
1,63,-34
1,63,-33
1,63,-32
1,63,-31
1,63,-30
1,63,-29
1,63,-28
1,63,-27
2,63,-35
2,63,-34
2,63,-33
2,63,-32
2,63,-31
2,63,-30
2,63,-29
2,63,-28
2,63,-27
-2,64,-34
-2,64,-33
-2,64,-32
-2,64,-31
-2,64,-30
-2,64,-29
-2,64,-28
-1,64,-34
0,64,-34
1,64,-34
1,64,-33
2,64,-34
2,64,-33
2,64,-32
2,64,-31
2,64,-30
2,64,-29
2,64,-28
-2,65,-34
-2,65,-33
-2,65,-32
-2,65,-30
-2,65,-29
-2,65,-28
-1,65,-34
0,65,-34
1,65,-34
2,65,-34
2,65,-33
2,65,-32
2,65,-30
2,65,-29
2,65,-28
-1,66,-34
0,66,-34
1,66,-34
-1,67,-30
0,67,-34
1,67,-30
-3,64,-35
-3,64,-34
-3,64,-33
-3,64,-32
-3,64,-31
-3,64,-30
-3,64,-29
-3,64,-28
-3,64,-27
-2,64,-35
-2,64,-27
-1,64,-35
-1,64,-32
-1,64,-31
-1,64,-30
-1,64,-29
-1,64,-28
-1,64,-27
0,64,-35
0,64,-32
0,64,-31
0,64,-29
0,64,-28
0,64,-27
1,64,-35
1,64,-32
1,64,-31
1,64,-30
1,64,-29
1,64,-28
1,64,-27
2,64,-35
2,64,-27
-3,65,-35
-3,65,-34
-3,65,-33
-3,65,-32
-3,65,-31
-3,65,-30
-3,65,-29
-3,65,-28
-3,65,-27
-2,65,-35
-2,65,-31
-2,65,-27
-1,65,-35
-1,65,-33
-1,65,-32
-1,65,-31
-1,65,-30
-1,65,-29
-1,65,-28
-1,65,-27
0,65,-35
0,65,-33
0,65,-32
0,65,-31
0,65,-29
0,65,-28
0,65,-27
1,65,-35
1,65,-32
1,65,-31
1,65,-30
1,65,-29
1,65,-28
1,65,-27
2,65,-35
2,65,-31
-3,66,-35
-3,66,-34
-3,66,-33
-3,66,-32
-3,66,-31
-3,66,-30
-3,66,-29
-3,66,-28
-3,66,-27
-2,66,-35
-2,66,-34
-2,66,-33
-2,66,-32
-2,66,-31
-2,66,-30
-2,66,-29
-2,66,-28
-2,66,-27
-1,66,-35
-1,66,-33
-1,66,-32
-1,66,-31
-1,66,-30
-1,66,-29
-1,66,-28
0,66,-35
0,66,-33
0,66,-32
0,66,-31
0,66,-30
0,66,-29
0,66,-28
1,66,-35
1,66,-33
1,66,-32
1,66,-31
1,66,-30
1,66,-29
1,66,-28
2,66,-35
2,66,-34
2,66,-33
2,66,-32
2,66,-31
2,66,-30
2,66,-29
2,66,-28
2,66,-27
-3,67,-35
-3,67,-34
-3,67,-33
-3,67,-32
-3,67,-31
-3,67,-30
-3,67,-29
-3,67,-28
-3,67,-27
-2,67,-35
-2,67,-34
-2,67,-33
-2,67,-32
-2,67,-31
-2,67,-30
-2,67,-29
-2,67,-28
-2,67,-27
-1,67,-35
-1,67,-34
-1,67,-33
-1,67,-32
-1,67,-31
-1,67,-29
-1,67,-28
-1,67,-27
0,67,-35
0,67,-31
0,67,-30
0,67,-29
0,67,-28
1,67,-35
1,67,-34
1,67,-33
1,67,-32
1,67,-31
1,67,-29
1,67,-28
1,67,-27
2,67,-35
2,67,-34
2,67,-33
2,67,-32
2,67,-31
2,67,-30
2,67,-29
2,67,-28
2,67,-27
-3,68,-35
-3,68,-34
-3,68,-33
-3,68,-32
-3,68,-31
-3,68,-30
-3,68,-29
-3,68,-28
-3,68,-27
-2,68,-35
-2,68,-34
-2,68,-33
-2,68,-32
-2,68,-31
-2,68,-30
-2,68,-29
-2,68,-28
-2,68,-27
-1,68,-35
-1,68,-34
-1,68,-33
-1,68,-32
-1,68,-31
-1,68,-30
-1,68,-29
-1,68,-28
-1,68,-27
0,68,-35
0,68,-34
0,68,-33
0,68,-32
0,68,-31
0,68,-30
0,68,-29
0,68,-28
0,68,-27
1,68,-35
1,68,-34
1,68,-33
1,68,-32
1,68,-31
1,68,-30
1,68,-29
1,68,-28
1,68,-27
2,68,-35
2,68,-34
2,68,-33
2,68,-32
2,68,-31
2,68,-30
2,68,-29
2,68,-28
2,68,-27
-3,69,-35
-3,69,-34
-3,69,-33
-3,69,-32
-3,69,-31
-3,69,-30
-3,69,-29
-3,69,-28
-3,69,-27
-2,69,-35
-2,69,-34
-2,69,-33
-2,69,-32
-2,69,-31
-2,69,-30
-2,69,-29
-2,69,-28
-2,69,-27
-1,69,-35
-1,69,-34
-1,69,-33
-1,69,-32
-1,69,-31
-1,69,-30
-1,69,-29
-1,69,-28
-1,69,-27
0,69,-35
0,69,-34
0,69,-33
0,69,-32
0,69,-31
0,69,-30
0,69,-29
0,69,-28
0,69,-27
1,69,-35
1,69,-34
1,69,-33
1,69,-32
1,69,-31
1,69,-30
1,69,-29
1,69,-28
1,69,-27
2,69,-35
2,69,-34
2,69,-33
2,69,-32
2,69,-31
2,69,-30
2,69,-29
2,69,-28
2,69,-27
-1,64,-33
0,64,-33
0,64,-30
0,65,-30
1,65,-33
2,65,-27
-1,66,-27
0,66,-27
1,66,-27
0,67,-33
0,67,-32
0,67,-27
