13,71,-18
13,71,-17
13,71,-16
13,71,-15
13,71,-14
13,71,-13
13,71,-12
13,71,-11
14,71,-19
14,71,-18
14,71,-17
14,71,-16
14,71,-15
14,71,-14
14,71,-13
14,71,-12
14,71,-11
15,71,-19
15,71,-18
15,71,-17
15,71,-16
15,71,-15
15,71,-14
15,71,-13
15,71,-12
15,71,-11
16,71,-19
16,71,-18
16,71,-17
16,71,-16
16,71,-15
16,71,-14
16,71,-13
16,71,-12
16,71,-11
17,71,-19
17,71,-18
17,71,-17
17,71,-16
17,71,-15
17,71,-14
17,71,-13
17,71,-12
17,71,-11
18,71,-19
18,71,-18
18,71,-17
18,71,-16
18,71,-15
18,71,-14
18,71,-13
18,71,-12
18,71,-11
14,72,-18
14,72,-17
14,72,-16
14,72,-15
14,72,-14
14,72,-13
14,72,-12
15,72,-18
16,72,-18
17,72,-18
17,72,-17
18,72,-18
18,72,-17
18,72,-16
18,72,-15
18,72,-14
18,72,-13
18,72,-12
14,73,-18
14,73,-17
14,73,-16
14,73,-14
14,73,-13
14,73,-12
15,73,-18
16,73,-18
17,73,-18
18,73,-18
18,73,-17
18,73,-16
18,73,-14
18,73,-13
18,73,-12
15,74,-18
16,74,-18
17,74,-18
15,75,-14
16,75,-18
17,75,-14
13,72,-19
13,72,-18
13,72,-17
13,72,-16
13,72,-15
13,72,-14
13,72,-13
13,72,-12
13,72,-11
14,72,-19
14,72,-11
15,72,-19
15,72,-16
15,72,-15
15,72,-14
15,72,-13
15,72,-12
15,72,-11
16,72,-19
16,72,-16
16,72,-15
16,72,-13
16,72,-12
16,72,-11
17,72,-19
17,72,-16
17,72,-15
17,72,-14
17,72,-13
17,72,-12
17,72,-11
18,72,-19
18,72,-11
13,73,-19
13,73,-18
13,73,-17
13,73,-16
13,73,-15
13,73,-14
13,73,-13
13,73,-12
13,73,-11
14,73,-19
14,73,-15
14,73,-11
15,73,-19
15,73,-17
15,73,-16
15,73,-15
15,73,-14
15,73,-13
15,73,-12
15,73,-11
16,73,-19
16,73,-17
16,73,-16
16,73,-15
16,73,-13
16,73,-12
16,73,-11
17,73,-19
17,73,-16
17,73,-15
17,73,-14
17,73,-13
17,73,-12
17,73,-11
18,73,-19
18,73,-15
13,74,-19
13,74,-18
13,74,-17
13,74,-16
13,74,-15
13,74,-14
13,74,-13
13,74,-12
13,74,-11
14,74,-19
14,74,-18
14,74,-17
14,74,-16
14,74,-15
14,74,-14
14,74,-13
14,74,-12
14,74,-11
15,74,-19
15,74,-17
15,74,-16
15,74,-15
15,74,-14
15,74,-13
15,74,-12
16,74,-19
16,74,-17
16,74,-16
16,74,-15
16,74,-14
16,74,-13
16,74,-12
17,74,-19
17,74,-17
17,74,-16
17,74,-15
17,74,-14
17,74,-13
17,74,-12
18,74,-19
18,74,-18
18,74,-17
18,74,-16
18,74,-15
18,74,-14
18,74,-13
18,74,-12
18,74,-11
13,75,-19
13,75,-18
13,75,-17
13,75,-16
13,75,-15
13,75,-14
13,75,-13
13,75,-12
13,75,-11
14,75,-19
14,75,-18
14,75,-17
14,75,-16
14,75,-15
14,75,-14
14,75,-13
14,75,-12
14,75,-11
15,75,-19
15,75,-18
15,75,-17
15,75,-16
15,75,-15
15,75,-13
15,75,-12
15,75,-11
16,75,-19
16,75,-15
16,75,-14
16,75,-13
16,75,-12
17,75,-19
17,75,-18
17,75,-17
17,75,-16
17,75,-15
17,75,-13
17,75,-12
17,75,-11
18,75,-19
18,75,-18
18,75,-17
18,75,-16
18,75,-15
18,75,-14
18,75,-13
18,75,-12
18,75,-11
13,76,-19
13,76,-18
13,76,-17
13,76,-16
13,76,-15
13,76,-14
13,76,-13
13,76,-12
13,76,-11
14,76,-19
14,76,-18
14,76,-17
14,76,-16
14,76,-15
14,76,-14
14,76,-13
14,76,-12
14,76,-11
15,76,-19
15,76,-18
15,76,-17
15,76,-16
15,76,-15
15,76,-14
15,76,-13
15,76,-12
15,76,-11
16,76,-19
16,76,-18
16,76,-17
16,76,-16
16,76,-15
16,76,-14
16,76,-13
16,76,-12
16,76,-11
17,76,-19
17,76,-18
17,76,-17
17,76,-16
17,76,-15
17,76,-14
17,76,-13
17,76,-12
17,76,-11
18,76,-19
18,76,-18
18,76,-17
18,76,-16
18,76,-15
18,76,-14
18,76,-13
18,76,-12
18,76,-11
13,77,-19
13,77,-18
13,77,-17
13,77,-16
13,77,-15
13,77,-14
13,77,-13
13,77,-12
13,77,-11
14,77,-19
14,77,-18
14,77,-17
14,77,-16
14,77,-15
14,77,-14
14,77,-13
14,77,-12
14,77,-11
15,77,-19
15,77,-18
15,77,-17
15,77,-16
15,77,-15
15,77,-14
15,77,-13
15,77,-12
15,77,-11
16,77,-19
16,77,-18
16,77,-17
16,77,-16
16,77,-15
16,77,-14
16,77,-13
16,77,-12
16,77,-11
17,77,-19
17,77,-18
17,77,-17
17,77,-16
17,77,-15
17,77,-14
17,77,-13
17,77,-12
17,77,-11
18,77,-19
18,77,-18
18,77,-17
18,77,-16
18,77,-15
18,77,-14
18,77,-13
18,77,-12
18,77,-11
15,72,-17
16,72,-17
16,72,-14
16,73,-14
17,73,-17
18,73,-11
15,74,-11
16,74,-11
17,74,-11
16,75,-17
16,75,-16
16,75,-11
