-3,115,-2
-3,115,-1
-3,115,0
-3,115,1
-3,115,2
-3,115,3
-3,115,4
-3,115,5
-2,115,-3
-2,115,-2
-2,115,-1
-2,115,0
-2,115,1
-2,115,2
-2,115,3
-2,115,4
-2,115,5
-1,115,-3
-1,115,-2
-1,115,-1
-1,115,0
-1,115,1
-1,115,2
-1,115,3
-1,115,4
-1,115,5
0,115,-3
0,115,-2
0,115,-1
0,115,0
0,115,1
0,115,2
0,115,3
0,115,4
0,115,5
1,115,-3
1,115,-2
1,115,-1
1,115,0
1,115,1
1,115,2
1,115,3
1,115,4
1,115,5
2,115,-3
2,115,-2
2,115,-1
2,115,0
2,115,1
2,115,2
2,115,3
2,115,4
2,115,5
-2,116,-2
-2,116,-1
-2,116,0
-2,116,1
-2,116,2
-2,116,3
-2,116,4
-1,116,-2
0,116,-2
1,116,-2
1,116,-1
2,116,-2
2,116,-1
2,116,0
2,116,1
2,116,2
2,116,3
2,116,4
-2,117,-2
-2,117,-1
-2,117,0
-2,117,2
-2,117,3
-2,117,4
-1,117,-2
0,117,-2
1,117,-2
2,117,-2
2,117,-1
2,117,0
2,117,2
2,117,3
2,117,4
-1,118,-2
0,118,-2
1,118,-2
-1,119,2
0,119,-2
1,119,2
-3,116,-3
-3,116,-2
-3,116,-1
-3,116,0
-3,116,1
-3,116,2
-3,116,3
-3,116,4
-3,116,5
-2,116,-3
-2,116,5
-1,116,-3
-1,116,0
-1,116,1
-1,116,2
-1,116,3
-1,116,4
-1,116,5
0,116,-3
0,116,0
0,116,1
0,116,3
0,116,4
0,116,5
1,116,-3
1,116,0
1,116,1
1,116,2
1,116,3
1,116,4
1,116,5
2,116,-3
2,116,5
-3,117,-3
-3,117,-2
-3,117,-1
-3,117,0
-3,117,1
-3,117,2
-3,117,3
-3,117,4
-3,117,5
-2,117,-3
-2,117,1
-2,117,5
-1,117,-3
-1,117,-1
-1,117,0
-1,117,1
-1,117,2
-1,117,3
-1,117,4
-1,117,5
0,117,-3
0,117,-1
0,117,0
0,117,1
0,117,3
0,117,4
0,117,5
1,117,-3
1,117,0
1,117,1
1,117,2
1,117,3
1,117,4
1,117,5
2,117,-3
2,117,1
-3,118,-3
-3,118,-2
-3,118,-1
-3,118,0
-3,118,1
-3,118,2
-3,118,3
-3,118,4
-3,118,5
-2,118,-3
-2,118,-2
-2,118,-1
-2,118,0
-2,118,1
-2,118,2
-2,118,3
-2,118,4
-2,118,5
-1,118,-3
-1,118,-1
-1,118,0
-1,118,1
-1,118,2
-1,118,3
-1,118,4
0,118,-3
0,118,-1
0,118,0
0,118,1
0,118,2
0,118,3
0,118,4
1,118,-3
1,118,-1
1,118,0
1,118,1
1,118,2
1,118,3
1,118,4
2,118,-3
2,118,-2
2,118,-1
2,118,0
2,118,1
2,118,2
2,118,3
2,118,4
2,118,5
-3,119,-3
-3,119,-2
-3,119,-1
-3,119,0
-3,119,1
-3,119,2
-3,119,3
-3,119,4
-3,119,5
-2,119,-3
-2,119,-2
-2,119,-1
-2,119,0
-2,119,1
-2,119,2
-2,119,3
-2,119,4
-2,119,5
-1,119,-3
-1,119,-2
-1,119,-1
-1,119,0
-1,119,1
-1,119,3
-1,119,4
-1,119,5
0,119,-3
0,119,1
0,119,2
0,119,3
0,119,4
1,119,-3
1,119,-2
1,119,-1
1,119,0
1,119,1
1,119,3
1,119,4
1,119,5
2,119,-3
2,119,-2
2,119,-1
2,119,0
2,119,1
2,119,2
2,119,3
2,119,4
2,119,5
-3,120,-3
-3,120,-2
-3,120,-1
-3,120,0
-3,120,1
-3,120,2
-3,120,3
-3,120,4
-3,120,5
-2,120,-3
-2,120,-2
-2,120,-1
-2,120,0
-2,120,1
-2,120,2
-2,120,3
-2,120,4
-2,120,5
-1,120,-3
-1,120,-2
-1,120,-1
-1,120,0
-1,120,1
-1,120,2
-1,120,3
-1,120,4
-1,120,5
0,120,-3
0,120,-2
0,120,-1
0,120,0
0,120,1
0,120,2
0,120,3
0,120,4
0,120,5
1,120,-3
1,120,-2
1,120,-1
1,120,0
1,120,1
1,120,2
1,120,3
1,120,4
1,120,5
2,120,-3
2,120,-2
2,120,-1
2,120,0
2,120,1
2,120,2
2,120,3
2,120,4
2,120,5
-3,121,-3
-3,121,-2
-3,121,-1
-3,121,0
-3,121,1
-3,121,2
-3,121,3
-3,121,4
-3,121,5
-2,121,-3
-2,121,-2
-2,121,-1
-2,121,0
-2,121,1
-2,121,2
-2,121,3
-2,121,4
-2,121,5
-1,121,-3
-1,121,-2
-1,121,-1
-1,121,0
-1,121,1
-1,121,2
-1,121,3
-1,121,4
-1,121,5
0,121,-3
0,121,-2
0,121,-1
0,121,0
0,121,1
0,121,2
0,121,3
0,121,4
0,121,5
1,121,-3
1,121,-2
1,121,-1
1,121,0
1,121,1
1,121,2
1,121,3
1,121,4
1,121,5
2,121,-3
2,121,-2
2,121,-1
2,121,0
2,121,1
2,121,2
2,121,3
2,121,4
2,121,5
-1,116,-1
0,116,-1
0,116,2
0,117,2
1,117,-1
2,117,5
-1,118,5
0,118,5
1,118,5
0,119,-1
0,119,0
0,119,5
