13,72,-2
13,72,-1
13,72,0
13,72,1
13,72,2
13,72,3
13,72,4
13,72,5
14,72,-3
14,72,-2
14,72,-1
14,72,0
14,72,1
14,72,2
14,72,3
14,72,4
14,72,5
15,72,-3
15,72,-2
15,72,-1
15,72,0
15,72,1
15,72,2
15,72,3
15,72,4
15,72,5
16,72,-3
16,72,-2
16,72,-1
16,72,0
16,72,1
16,72,2
16,72,3
16,72,4
16,72,5
17,72,-3
17,72,-2
17,72,-1
17,72,0
17,72,1
17,72,2
17,72,3
17,72,4
17,72,5
18,72,-3
18,72,-2
18,72,-1
18,72,0
18,72,1
18,72,2
18,72,3
18,72,4
18,72,5
14,73,-2
14,73,-1
14,73,0
14,73,1
14,73,2
14,73,3
14,73,4
15,73,-2
16,73,-2
17,73,-2
17,73,-1
18,73,-2
18,73,-1
18,73,0
18,73,1
18,73,2
18,73,3
18,73,4
14,74,-2
14,74,-1
14,74,0
14,74,2
14,74,3
14,74,4
15,74,-2
16,74,-2
17,74,-2
18,74,-2
18,74,-1
18,74,0
18,74,2
18,74,3
18,74,4
15,75,-2
16,75,-2
17,75,-2
15,76,2
16,76,-2
17,76,2
13,73,-3
13,73,-2
13,73,-1
13,73,0
13,73,1
13,73,2
13,73,3
13,73,4
13,73,5
14,73,-3
14,73,5
15,73,-3
15,73,0
15,73,1
15,73,2
15,73,3
15,73,4
15,73,5
16,73,-3
16,73,0
16,73,1
16,73,3
16,73,4
16,73,5
17,73,-3
17,73,0
17,73,1
17,73,2
17,73,3
17,73,4
17,73,5
18,73,-3
18,73,5
13,74,-3
13,74,-2
13,74,-1
13,74,0
13,74,1
13,74,2
13,74,3
13,74,4
13,74,5
14,74,-3
14,74,1
14,74,5
15,74,-3
15,74,-1
15,74,0
15,74,1
15,74,2
15,74,3
15,74,4
15,74,5
16,74,-3
16,74,-1
16,74,0
16,74,1
16,74,3
16,74,4
16,74,5
17,74,-3
17,74,0
17,74,1
17,74,2
17,74,3
17,74,4
17,74,5
18,74,-3
18,74,1
13,75,-3
13,75,-2
13,75,-1
13,75,0
13,75,1
13,75,2
13,75,3
13,75,4
13,75,5
14,75,-3
14,75,-2
14,75,-1
14,75,0
14,75,1
14,75,2
14,75,3
14,75,4
14,75,5
15,75,-3
15,75,-1
15,75,0
15,75,1
15,75,2
15,75,3
15,75,4
16,75,-3
16,75,-1
16,75,0
16,75,1
16,75,2
16,75,3
16,75,4
17,75,-3
17,75,-1
17,75,0
17,75,1
17,75,2
17,75,3
17,75,4
18,75,-3
18,75,-2
18,75,-1
18,75,0
18,75,1
18,75,2
18,75,3
18,75,4
18,75,5
13,76,-3
13,76,-2
13,76,-1
13,76,0
13,76,1
13,76,2
13,76,3
13,76,4
13,76,5
14,76,-3
14,76,-2
14,76,-1
14,76,0
14,76,1
14,76,2
14,76,3
14,76,4
14,76,5
15,76,-3
15,76,-2
15,76,-1
15,76,0
15,76,1
15,76,3
15,76,4
15,76,5
16,76,-3
16,76,1
16,76,2
16,76,3
16,76,4
17,76,-3
17,76,-2
17,76,-1
17,76,0
17,76,1
17,76,3
17,76,4
17,76,5
18,76,-3
18,76,-2
18,76,-1
18,76,0
18,76,1
18,76,2
18,76,3
18,76,4
18,76,5
13,77,-3
13,77,-2
13,77,-1
13,77,0
13,77,1
13,77,2
13,77,3
13,77,4
13,77,5
14,77,-3
14,77,-2
14,77,-1
14,77,0
14,77,1
14,77,2
14,77,3
14,77,4
14,77,5
15,77,-3
15,77,-2
15,77,-1
15,77,0
15,77,1
15,77,2
15,77,3
15,77,4
15,77,5
16,77,-3
16,77,-2
16,77,-1
16,77,0
16,77,1
16,77,2
16,77,3
16,77,4
16,77,5
17,77,-3
17,77,-2
17,77,-1
17,77,0
17,77,1
17,77,2
17,77,3
17,77,4
17,77,5
18,77,-3
18,77,-2
18,77,-1
18,77,0
18,77,1
18,77,2
18,77,3
18,77,4
18,77,5
13,78,-3
13,78,-2
13,78,-1
13,78,0
13,78,1
13,78,2
13,78,3
13,78,4
13,78,5
14,78,-3
14,78,-2
14,78,-1
14,78,0
14,78,1
14,78,2
14,78,3
14,78,4
14,78,5
15,78,-3
15,78,-2
15,78,-1
15,78,0
15,78,1
15,78,2
15,78,3
15,78,4
15,78,5
16,78,-3
16,78,-2
16,78,-1
16,78,0
16,78,1
16,78,2
16,78,3
16,78,4
16,78,5
17,78,-3
17,78,-2
17,78,-1
17,78,0
17,78,1
17,78,2
17,78,3
17,78,4
17,78,5
18,78,-3
18,78,-2
18,78,-1
18,78,0
18,78,1
18,78,2
18,78,3
18,78,4
18,78,5
15,73,-1
16,73,-1
16,73,2
16,74,2
17,74,-1
18,74,5
15,75,5
16,75,5
17,75,5
16,76,-1
16,76,0
16,76,5
